id,locationCode,latitude,longitude,floor,areaId,name,isValidDestination,isAccessible,locationCategoryId
2697,87H52H53+26W,41.00760953045130,-76.4469213116382,1,7,p,0,1,5
2698,87H52H53+26W,41.007602641641200,-76.4469363398121,1,7,p,0,1,5
2699,87H52H53+26P,41.0075869809335,-76.44692363291260,1,7,p,0,1,5
2700,87H52H53+26C,41.00756416436610,-76.44697305837410,1,7,p,0,1,5
2701,87H52H53+259,41.007542063652900,-76.44702146301170,1,7,p,0,1,5
2702,87H52H53+25G,41.00755769297650,-76.4470342058666,1,7,p,0,1,5
2703,87H52H53+25G,41.00755043693230,-76.44704998284090,1,7,p,0,1,5
2704,87H52H53+257,41.00754006935840,-76.44707264263940,1,7,p,0,1,5
2705,87H52H53+25R,41.00760700711520,-76.44709605428800,1,7,p,0,1,5
2669,87H52H53+37M,41.00771255155110,-76.44682003347480,1.5,7,s,0,0,1
2670,87H52H53+5C2,41.00788075230400,-76.44649413536860,1.5,7,s,0,0,1
2671,87H52H53+25R,41.00760099048550,-76.44710934075220,1.5,7,s,0,0,1
2797,87H52H53+47M,41.00782973578550,-76.44683345510740,2,7,202,1,1,4
2798,87H52H53+47P,41.00783799979010,-76.44679661049880,2,7,203,1,1,4
2799,87H52H53+47P,41.007845865379000,-76.44678257687790,2,7,204,1,1,4
2800,87H52H53+48R,41.00787082561510,-76.44673245144010,2,7,205,1,1,4
2801,87H52H53+583,41.0078777178878,-76.44671766389240,2,7,206,1,1,4
2802,87H52H53+584,41.00789240408380,-76.44668550140730,2,7,207,1,1,4
2803,87H52H53+48W,41.00785646831120,-76.446656354383,2,7,209,1,1,4
2804,87H52H53+48W,41.00785209028210,-76.44667154670080,2,7,210,1,1,4
2805,87H52H53+48C,41.00782077385780,-76.44672792353990,2,7,211,1,1,4
2806,87H52H53+478,41.007793164064000,-76.44681016886140,2,7,212,1,1,4
2807,87H52H53+37X,41.007737281027100,-76.44676971701290,2,7,214,1,1,4
2808,87H52H53+484,41.007772334673600,-76.44668467340120,2,7,215,1,1,4
2809,87H52H53+48H,41.007801224806700,-76.44662973277890,2,7,216,1,1,4
2810,87H52H53+49G,41.00781425342790,-76.44654104083880,2,7,217,1,1,4
2811,87H52H53+4CF,41.00781539272290,-76.44645596741590,2,7,219,1,1,3
2812,87H52H53+39M,41.00772371740260,-76.44658592021980,2,7,221,1,1,4
2813,87H52H53+495,41.007757717649200,-76.44651201251750,2,7,222,1,1,4
2814,87H52H53+4C2,41.00776483651870,-76.4464974819472,2,7,223,1,1,4
2815,87H52H53+3CV,41.00774524056700,-76.44646018235160,2,7,225,1,1,4
2816,87H52H53+3CR,41.00773884175610,-76.44647631548750,2,7,226,1,1,4
2817,87H52H53+39P,41.007710212308000,-76.4465353755483,2,7,227,1,1,4
2818,87H52H53+39F,41.007693541271900,-76.44657263042110,2,7,228,1,1,4
2819,87H52H53+39C,41.007676322048500,-76.44660868293480,2,7,229,1,1,4
2820,87H52H53+389,41.00766908014040,-76.4466258975765,2,7,230,1,1,4
2821,87H52H53+387,41.00765948045150,-76.44668800372860,2,7,231,1,1,4
2822,87H52H53+38G,41.00768308089610,-76.44667921982900,2,7,232,1,1,4
2823,87H52H53+38Q,41.00770245870450,-76.44663785974980,2,7,233,1,1,4
2824,87H52H53+386,41.00767087197490,-76.44672646713260,2,7,235,1,1,4
2825,87H52H53+375,41.00764112040910,-76.44676852333910,2,7,237,1,1,4
2826,87H52H53+28R,41.00762346817410,-76.4467240007908,2,7,239,1,1,4
2827,87H52H53+27X,41.007605743853800,-76.44676008808870,2,7,240,1,1,4
2828,87H52H53+27X,41.00760031063490,-76.44677597262220,2,7,241,1,1,4
2829,87H52H53+27M,41.00758203901680,-76.44681305188680,2,7,242,1,1,4
2830,87H52H53+27V,41.00761055732850,-76.44683620674950,2,7,244,1,1,4
2831,87H52H53+374,41.007629106481,-76.44679957019810,2,7,245,1,1,4
2832,87H52H53+26F,41.00756013996610,-76.44696791200370,2,7,246,1,1,4
2833,87H52H53+258,41.00752639606470,-76.44705984347280,2,7,249,1,1,3
2834,87H52H53+364,41.00763465398450,-76.44692956433050,2,7,252,1,1,4
2835,87H52H53+364,41.00764220550270,-76.44691268934630,2,7,253,1,1,4
2836,87H52H53+467,41.007798611265700,-76.44696859155720,2,7,255,1,1,4
2837,87H52H53+36J,41.00771757193730,-76.44698167978690,2,7,256,1,1,4
2838,87H52H53+36R,41.007726951163500,-76.44698962637800,2,7,257,1,1,4
2726,87H52H53+473,41.00776771835430,-76.44683891103360,2,7,el,0,1,2
2727,87H52H53+472,41.007761117558700,-76.44685368856290,2,7,p,0,1,5
2728,87H52H53+36X,41.00774551935630,-76.44688733556480,2,7,p,0,1,5
2729,87H52H53+465,41.007756855351200,-76.44689631625420,2,7,p,0,1,5
2730,87H52H53+465,41.007762576153000,-76.4469012040526,2,7,p,0,1,5
